reference_key,category_id,product_name,keyword,normalized_keyword,match_type,source_name,source_url,source_locator,is_active
pricecatcher:64b495b72127,13,Adabi Brand Sardines (Tomato Sauce With Chili),ADABI BRAND SARDINES (TOMATO SAUCE WITH CHILI),adabi brand sardines tomato sauce with chili,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1142,1
pricecatcher:c62d9b296cbe,13,Lady's Choice Creamy Peanut Butter,LADY'S CHOICE CREAMY PEANUT BUTTER,lady s choice creamy peanut butter,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1144,1
pricecatcher:22cd0d82b7ae,11,Nestle Cerelac Baby Rice - Can,NESTLE CERELAC BABY RICE - CAN,nestle cerelac baby rice can,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1145,1
pricecatcher:a59a94b6e750,13,Ayam Brand Coconut Milk,AYAM BRAND COCONUT MILK,ayam brand coconut milk,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1151,1
pricecatcher:76a6de057ab0,13,Adabi Tom Yam Paste,ADABI TOM YAM PASTE,adabi tom yam paste,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1153,1
pricecatcher:d88f33e3ed8d,7,100 Plus (Original),100 PLUS (ORIGINAL),100 plus original,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1355,1
pricecatcher:04637ce6c641,2,Imported Bone-In Goat/Mutton Leg (Mutton) (Australia),IMPORTED BONE-IN GOAT/MUTTON LEG (MUTTON) (AUSTRALIA),imported bone in goat mutton leg mutton australia,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1367,1
pricecatcher:7b3af21c1de1,2,Imported Bone-In Goat/Mutton Leg (Mutton) (New Zealand),IMPORTED BONE-IN GOAT/MUTTON LEG (MUTTON) (NEW ZEALAND),imported bone in goat mutton leg mutton new zealand,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1368,1
pricecatcher:4094dfb5ee46,2,Local Bone-In Goat Meat,LOCAL BONE-IN GOAT MEAT,local bone in goat meat,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1369,1
pricecatcher:05df77256781,2,Imported Beef (Topside),IMPORTED BEEF (TOPSIDE),imported beef topside,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1370,1
pricecatcher:dde4182d1b0b,2,Imported Beef (Blade),IMPORTED BEEF (BLADE),imported beef blade,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1371,1
pricecatcher:5c06392589cd,2,Imported Beef (Chuck Tender),IMPORTED BEEF (CHUCK TENDER),imported beef chuck tender,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1372,1
pricecatcher:8cceb8406e17,2,Imported Beef (Knuckle),IMPORTED BEEF (KNUCKLE),imported beef knuckle,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1373,1
pricecatcher:1832d5453d18,2,Imported Buffalo Meat (India) * (Silverside),IMPORTED BUFFALO MEAT (INDIA) * (SILVERSIDE),imported buffalo meat india silverside,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1375,1
pricecatcher:d48f8950247e,2,Imported Buffalo Meat (India) * (Rump),IMPORTED BUFFALO MEAT (INDIA) * (RUMP),imported buffalo meat india rump,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1376,1
pricecatcher:0bba5b2388ea,2,Imported Buffalo Meat (India) * (Blade),IMPORTED BUFFALO MEAT (INDIA) * (BLADE),imported buffalo meat india blade,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1377,1
pricecatcher:9f3953eea0d8,2,Imported Buffalo Meat (India) * (Chuck),IMPORTED BUFFALO MEAT (INDIA) * (CHUCK),imported buffalo meat india chuck,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1378,1
pricecatcher:fb67b9ceb53d,2,Pork (Lean & Fat),PORK (LEAN & FAT),pork lean and fat,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1380,1
pricecatcher:41eb23d74b3d,3,Large White Prawn (Weight Between 41 And 60 Pcs Per Kilogram),LARGE WHITE PRAWN (WEIGHT BETWEEN 41 AND 60 PCS PER KILOGRAM),large white prawn weight between 41 and 60 pcs per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1391,1
pricecatcher:80c76e0b047c,4,Imported Round Cabbage (Indonesia),IMPORTED ROUND CABBAGE (INDONESIA),imported round cabbage indonesia,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1396,1
pricecatcher:183f0717e20d,4,Imported Leek,IMPORTED LEEK,imported leek,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1400,1
pricecatcher:a16071ad85d7,4,Chinese Long Cabbage - Large,CHINESE LONG CABBAGE - LARGE,chinese long cabbage large,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1412,1
pricecatcher:1066a6d3c96c,14,Regular Dhal (India),REGULAR DHAL (INDIA),regular dhal india,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1419,1
pricecatcher:237693a9285c,14,Malavi Dhal (India),MALAVI DHAL (INDIA),malavi dhal india,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1420,1
pricecatcher:3b15ff7a3ace,14,Dhal (Australia),DHAL (AUSTRALIA),dhal australia,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1422,1
pricecatcher:d1765a11fe76,2,Local Beef (Part 1 Leg Meat (Excluding Tenderloin)),LOCAL BEEF (PART 1 LEG MEAT (EXCLUDING TENDERLOIN)),local beef part 1 leg meat excluding tenderloin,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1431,1
pricecatcher:6b0745ce3b6d,2,Local Beef (Part 2 Hard/Lean Meat (Excluding Tenderloin)),LOCAL BEEF (PART 2 HARD/LEAN MEAT (EXCLUDING TENDERLOIN)),local beef part 2 hard lean meat excluding tenderloin,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1432,1
pricecatcher:1417c777d0b1,3,Kerisi Fish (Threadfin Bream) (Between 5 And 10 Fish Per Kilogram),KERISI FISH (THREADFIN BREAM) (BETWEEN 5 AND 10 FISH PER KILOGRAM),kerisi fish threadfin bream between 5 and 10 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1436,1
pricecatcher:4718abb1535b,3,Seabass (Between 2 And 4 Fish Per Kilogram),SEABASS (BETWEEN 2 AND 4 FISH PER KILOGRAM),seabass between 2 and 4 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1437,1
pricecatcher:7e287190f639,3,Spanish Mackerel - Stick/Whole (Sliced),SPANISH MACKEREL - STICK/WHOLE (SLICED),spanish mackerel stick whole sliced,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1438,1
pricecatcher:1a4146e0bec2,4,Imported Big Onion (India),IMPORTED BIG ONION (INDIA),imported big onion india,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1440,1
pricecatcher:78a3ee7e51bc,4,Imported Big Onion (China),IMPORTED BIG ONION (CHINA),imported big onion china,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1441,1
pricecatcher:365140f5c506,4,Imported Regular Shallots (India),IMPORTED REGULAR SHALLOTS (INDIA),imported regular shallots india,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1442,1
pricecatcher:206c86792677,4,Imported Shallots (China),IMPORTED SHALLOTS (CHINA),imported shallots china,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1443,1
pricecatcher:b5477f12c577,4,Imported Shallots (Myanmar),IMPORTED SHALLOTS (MYANMAR),imported shallots myanmar,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1444,1
pricecatcher:fd30a51d37f9,14,Faiza Emas Brand Rice (Sst5%),FAIZA EMAS BRAND RICE (SST5%),faiza emas brand rice sst5,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1445,1
pricecatcher:0a38c6d87ab3,4,Imported Round Cabbage (Beijing),IMPORTED ROUND CABBAGE (BEIJING),imported round cabbage beijing,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1458,1
pricecatcher:014b14cdd1ce,3,White Pomfret (Between 2 And 5 Fish Per Kilogram),WHITE POMFRET (BETWEEN 2 AND 5 FISH PER KILOGRAM),white pomfret between 2 and 5 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1475,1
pricecatcher:bbfbac2e1c80,3,Indian Mackerel (Between 8 And 12 Fish Per Kilogram),INDIAN MACKEREL (BETWEEN 8 AND 12 FISH PER KILOGRAM),indian mackerel between 8 and 12 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1476,1
pricecatcher:497a15e8ecdb,3,Mabung Fish (Between 6 And 10 Fish Per Kilogram),MABUNG FISH (BETWEEN 6 AND 10 FISH PER KILOGRAM),mabung fish between 6 and 10 fish per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1477,1
pricecatcher:4ccc32a70fab,4,Long Cabbage (Local),LONG CABBAGE (LOCAL),long cabbage local,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1482,1
pricecatcher:8942025915b1,14,Wet Yellow Noodles (Assorted Brands),WET YELLOW NOODLES (ASSORTED BRANDS),wet yellow noodles assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1483,1
pricecatcher:7023cd87b6b2,13,Tamarind (Seeded) Assorted Brands,TAMARIND (SEEDED) ASSORTED BRANDS,tamarind seeded assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1489,1
pricecatcher:288d5296136c,14,Thai Glutinous Rice (Milk) Assorted Brands,THAI GLUTINOUS RICE (MILK) ASSORTED BRANDS,thai glutinous rice milk assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1491,1
pricecatcher:3300934971c2,14,Thai Glutinous Rice (Regular) Assorted Brands,THAI GLUTINOUS RICE (REGULAR) ASSORTED BRANDS,thai glutinous rice regular assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1492,1
pricecatcher:846d3984b786,7,Coca Cola (Can),COCA COLA (CAN),coca cola can,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1507,1
pricecatcher:dbdce5b97d28,11,Heinz Farley Rusks (Assorted Flavors),HEINZ FARLEY RUSKS (ASSORTED FLAVORS),heinz farley rusks assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1515,1
pricecatcher:8e3c0173aeab,11,Heinz Apple Puree,HEINZ APPLE PUREE,heinz apple puree,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1517,1
pricecatcher:ec975f35511b,13,Adabi Chinese Fried Rice Powder,ADABI CHINESE FRIED RICE POWDER,adabi chinese fried rice powder,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1544,1
pricecatcher:aa016a937e5f,13,Seri Aji Anchovy Fried Rice Paste,SERI AJI ANCHOVY FRIED RICE PASTE,seri aji anchovy fried rice paste,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1545,1
pricecatcher:2a1467ebb3bc,7,Pepsi Cola (Can),PEPSI COLA (CAN),pepsi cola can,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1547,1
pricecatcher:4eeb91262b22,2,Chicken Leg (Chicken Drumstick),CHICKEN LEG (CHICKEN DRUMSTICK),chicken leg chicken drumstick,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1550,1
pricecatcher:187fc6b6f9ba,2,Chicken Breast (Chicken Keel),CHICKEN BREAST (CHICKEN KEEL),chicken breast chicken keel,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1551,1
pricecatcher:933125c3443b,2,Whole Chicken Leg,WHOLE CHICKEN LEG,whole chicken leg,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1553,1
pricecatcher:f3d4f2bf3915,3,Red Snapper (Sliced),RED SNAPPER (SLICED),red snapper sliced,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1554,1
pricecatcher:417dcdd2bc57,3,White Prawn/Vannamei (Farmed) (Between 41 And 60 Pcs Per Kilogram),WHITE PRAWN/VANNAMEI (FARMED) (BETWEEN 41 AND 60 PCS PER KILOGRAM),white prawn vannamei farmed between 41 and 60 pcs per kilogram,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1555,1
pricecatcher:1286d90ee79f,4,Green Spinach,GREEN SPINACH,green spinach,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1556,1
pricecatcher:efbf6bf415e4,4,Green Mustard Greens,GREEN MUSTARD GREENS,green mustard greens,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1558,1
pricecatcher:80a76ceae680,4,Water Spinach (Kangkung),WATER SPINACH (KANGKUNG),water spinach kangkung,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1559,1
pricecatcher:c39e888e4482,4,Kailan (Chinese Kale),KAILAN (CHINESE KALE),kailan chinese kale,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1560,1
pricecatcher:670179c0bbf2,3,Dried Prawn,DRIED PRAWN,dried prawn,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1562,1
pricecatcher:7e524f3c9b8c,3,Dried Squid (Medium Size),DRIED SQUID (MEDIUM SIZE),dried squid medium size,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1563,1
pricecatcher:73155e408c2f,4,Imported Garlic (China),IMPORTED GARLIC (CHINA),imported garlic china,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1564,1
pricecatcher:8bc57f1f2824,13,Adabi Fish Curry Powder,ADABI FISH CURRY POWDER,adabi fish curry powder,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1568,1
pricecatcher:4cc1721c3bfb,13,Adabi Chicken And Meat Curry Powder,ADABI CHICKEN AND MEAT CURRY POWDER,adabi chicken and meat curry powder,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1570,1
pricecatcher:04f26433d70e,13,Babas Meat Curry Powder,BABAS MEAT CURRY POWDER,babas meat curry powder,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1572,1
pricecatcher:63b0ddb4dd87,13,Adabi Soup Spice Powder,ADABI SOUP SPICE POWDER,adabi soup spice powder,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1577,1
pricecatcher:67c861c2d6e8,14,Rambutan Brand Rice (Sst5%),RAMBUTAN BRAND RICE (SST5%),rambutan brand rice sst5,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1581,1
pricecatcher:c227529c8ad7,14,Jasmine Brand Rice (Sst5%),JASMINE BRAND RICE (SST5%),jasmine brand rice sst5,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1582,1
pricecatcher:a075efd36dd6,14,Jati Twr 5% Brand Super Rice (Imported),JATI TWR 5% BRAND SUPER RICE (IMPORTED),jati twr 5 brand super rice imported,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1583,1
pricecatcher:63b42a96fd9b,14,Local Dried Vermicelli (Assorted Brands),LOCAL DRIED VERMICELLI (ASSORTED BRANDS),local dried vermicelli assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1584,1
pricecatcher:8424dcb2fb75,14,Imported Dried Vermicelli (Assorted Brands),IMPORTED DRIED VERMICELLI (ASSORTED BRANDS),imported dried vermicelli assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1585,1
pricecatcher:bd4d7d1b81e8,15,Soft Brown Sugar (Assorted Brands),SOFT BROWN SUGAR (ASSORTED BRANDS),soft brown sugar assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1588,1
pricecatcher:46ea6b04fb56,15,Coarse Filtered White Sugar (Assorted Brands),COARSE FILTERED WHITE SUGAR (ASSORTED BRANDS),coarse filtered white sugar assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1589,1
pricecatcher:20ba068a37f4,15,Fine Filtered White Sugar (Assorted Brands),FINE FILTERED WHITE SUGAR (ASSORTED BRANDS),fine filtered white sugar assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1590,1
pricecatcher:28a2266bff66,13,Windmill Gheeblend Brand Ghee,WINDMILL GHEEBLEND BRAND GHEE,windmill gheeblend brand ghee,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1603,1
pricecatcher:4215f7b44447,13,Adabi Tamarind (Seedless),ADABI TAMARIND (SEEDLESS),adabi tamarind seedless,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1604,1
pricecatcher:a9a6d20ca9b6,13,Regular Fine Salt (Assorted Brands),REGULAR FINE SALT (ASSORTED BRANDS),regular fine salt assorted brands,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1605,1
pricecatcher:0d27790087b0,13,M&S Brand Coconut Milk,M&S BRAND COCONUT MILK,m and s brand coconut milk,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1610,1
pricecatcher:2426de0c30ec,13,Kara Brand Coconut Milk,KARA BRAND COCONUT MILK,kara brand coconut milk,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1611,1
pricecatcher:732db0949248,13,Harmuni Brand Coconut Milk,HARMUNI BRAND COCONUT MILK,harmuni brand coconut milk,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1612,1
pricecatcher:5da86112d395,12,Star Brand Essence 'Assorted Flavors',STAR BRAND ESSENCE 'ASSORTED FLAVORS',star brand essence assorted flavors,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1613,1
pricecatcher:abec97d8f2d4,1,Anchor Butter (Salted),ANCHOR BUTTER (SALTED),anchor butter salted,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1615,1
pricecatcher:412be99eb061,1,Dutch Lady Instant Milk Powder (Regular),DUTCH LADY INSTANT MILK POWDER (REGULAR),dutch lady instant milk powder regular,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1619,1
pricecatcher:1bf2380ab163,11,Nestle Cerelac Wheat And Honey - Box,NESTLE CERELAC WHEAT AND HONEY - BOX,nestle cerelac wheat and honey box,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1628,1
pricecatcher:165008a6dabd,1,Nestle Coffee-Mate,NESTLE COFFEE-MATE,nestle coffee mate,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1635,1
pricecatcher:0c9f8fdfe9c7,7,Yeo's Soya (Box),YEO'S SOYA (BOX),yeo s soya box,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1651,1
pricecatcher:6fe404d5289b,14,Imported White Rice Sabah Rice Vagas Tokou,IMPORTED WHITE RICE SABAH RICE VAGAS TOKOU,imported white rice sabah rice vagas tokou,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1822,1
pricecatcher:89207db9cf6e,14,Tkc Sabah Rice Tqr 5% Brand,TKC SABAH RICE TQR 5% BRAND,tkc sabah rice tqr 5 brand,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1823,1
pricecatcher:6977292afb3a,14,Tkc Super Huma Kelisa Emas Brand Rice (Sabah),TKC SUPER HUMA KELISA EMAS BRAND RICE (SABAH),tkc super huma kelisa emas brand rice sabah,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1824,1
pricecatcher:13c206555cbb,14,Sazarice Super Anggur Brand Rice (Imported White Rice),SAZARICE SUPER ANGGUR BRAND RICE (IMPORTED WHITE RICE),sazarice super anggur brand rice imported white rice,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1825,1
pricecatcher:c3990998df4a,14,Sazarice Super Roda Brand Rice (Imported White Rice),SAZARICE SUPER RODA BRAND RICE (IMPORTED WHITE RICE),sazarice super roda brand rice imported white rice,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1826,1
pricecatcher:df6b2a184ef0,14,"Ngp Wheat Flour (Packed, Muhibah Brand)","NGP WHEAT FLOUR (PACKED, MUHIBAH BRAND)",ngp wheat flour packed muhibah brand,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1827,1
pricecatcher:e36e542b11be,14,Bao-Bao Golden Sarawak Brand Rice (Super Import),BAO-BAO GOLDEN SARAWAK BRAND RICE (SUPER IMPORT),bao bao golden sarawak brand rice super import,PRICECATCHER_ITEM_NAME,Malaysia PriceCatcher Item Lookup,https://storage.data.gov.my/pricecatcher/lookup_item.csv,item_code=1832,1
